Hide the Pain Harold,I WANTED MY WIFE TO WAKE UP WITH A SMILE ON HER FACE. I'M NO LONGER ALLOWED TO HAVE SHARPIE MARKERS.,5760,71,10
Hide the Pain Harold,"WHAT HAS 2 LEGS IN THE MORNING, 27 LEGS IN THE AFTERNOON AND 58 LEGS AT NIGHT? SOMEONE WHO COLLECTS LEGS.",1395,20,6
Hide the Pain Harold,I'M READING A NEWS STORY ABOUT A MIDGET TAROT CARD READER WHO ESCAPE FROM PRISON. THEY'RE CALLING HIM A SMALL MEDIUM AT LARGE.,1113,11,3
Hide the Pain Harold,"ONLY FINE, UPSTANDING INDIVIDUALS ARE ON IMGFLIP",2152,23,37
Hide the Pain Harold,MY INTERNET SCAM MADE ME A MILLION DOLLARS ZIMBABWE DOLLARS,400,5,0
Hide the Pain Harold,MY FRIENDS HAVEN’T REPLIED TO MY MESSAGE YET OR THEY DON’T LOVE ME AND NEVER HAVE EITHER THEY ARE BUSY RIGHT NOW,178,3,1
Hide the Pain Harold,MY WIFE SAID SHES FAT BECUASE ITS RUNS IN HER FAMILY NO ONE RUNS IN HER FAMILY,157,4,0
Hide the Pain Harold,I BOUGHT MY WIFE ROSES WHEN I WAS YOUNGER SHE ASSUMED I DID SOMETHING WRONG THEN BEAT ME WITH THEM,4821,49,3
Hide the Pain Harold,YOUR COMPANY PRESENTATION WAS SO BORING . . . BUT I HAVE OVERCOME IT. . . . THAT I CONSIDERED SUICIDE,92,2,0
Hide the Pain Harold,I ALWAYS WANTED AN EXCUSE TO GO ON A TRIP MY WIFE SAYS I HAVE ONE TO GO TO THE FREE CLINIC,69,2,0
Hide the Pain Harold,"I HAVE 96,089 POINTS ON IMGFLIP! THAT'S 18,174,392 LESS THAN RAYDOG",10621,125,46
Hide the Pain Harold,"I TOLD MY WIFE I DO WHAT I WANT, BUT NOT IN SO MANY WORDS I SIMPLIFIED IT TO ""YES DEAR""",19317,140,29
Hide the Pain Harold,I’M JUST GOING TO GO ON IMGFLIP AAAND I’M IN AN ARGUMENT WITH A STRANGER ON THE INTERNET,6531,93,55
Hide the Pain Harold,"THE MEME I STOLE HAS HUNDREDS OF VIEWS THE ORIGINAL ONE HAS OVER 100,000",151,2,0
Hide the Pain Harold,I WANTED MY WIFE TO WAKE UP WITH A SMILE ON HER FACE. I'M NO LONGER ALLOWED TO HAVE SHARPIE MARKERS.,5760,71,10
Hide the Pain Harold,"WHAT HAS 2 LEGS IN THE MORNING, 27 LEGS IN THE AFTERNOON AND 58 LEGS AT NIGHT? SOMEONE WHO COLLECTS LEGS.",1395,20,6
Hide the Pain Harold,I'M READING A NEWS STORY ABOUT A MIDGET TAROT CARD READER WHO ESCAPE FROM PRISON. THEY'RE CALLING HIM A SMALL MEDIUM AT LARGE.,1113,11,3
Hide the Pain Harold,"ONLY FINE, UPSTANDING INDIVIDUALS ARE ON IMGFLIP",2152,23,37
Hide the Pain Harold,MY INTERNET SCAM MADE ME A MILLION DOLLARS ZIMBABWE DOLLARS,400,5,0
Hide the Pain Harold,MY FRIENDS HAVEN’T REPLIED TO MY MESSAGE YET OR THEY DON’T LOVE ME AND NEVER HAVE EITHER THEY ARE BUSY RIGHT NOW,178,3,1
Hide the Pain Harold,MY WIFE SAID SHES FAT BECUASE ITS RUNS IN HER FAMILY NO ONE RUNS IN HER FAMILY,157,4,0
Hide the Pain Harold,I BOUGHT MY WIFE ROSES WHEN I WAS YOUNGER SHE ASSUMED I DID SOMETHING WRONG THEN BEAT ME WITH THEM,4821,49,3
Hide the Pain Harold,YOUR COMPANY PRESENTATION WAS SO BORING . . . BUT I HAVE OVERCOME IT. . . . THAT I CONSIDERED SUICIDE,92,2,0
Hide the Pain Harold,I ALWAYS WANTED AN EXCUSE TO GO ON A TRIP MY WIFE SAYS I HAVE ONE TO GO TO THE FREE CLINIC,69,2,0
Hide the Pain Harold,"I HAVE 96,089 POINTS ON IMGFLIP! THAT'S 18,174,392 LESS THAN RAYDOG",10621,125,46
Hide the Pain Harold,"I TOLD MY WIFE I DO WHAT I WANT, BUT NOT IN SO MANY WORDS I SIMPLIFIED IT TO ""YES DEAR""",19317,140,29
Hide the Pain Harold,I’M JUST GOING TO GO ON IMGFLIP AAAND I’M IN AN ARGUMENT WITH A STRANGER ON THE INTERNET,6531,93,55
Hide the Pain Harold,"THE MEME I STOLE HAS HUNDREDS OF VIEWS THE ORIGINAL ONE HAS OVER 100,000",151,2,0
Hide the Pain Harold,I USED TO BE BROKE AND DUMB BEFORE GOING TO COLLEGE NOW IM BROKE WITH A DEGREE,24638,167,40
Hide the Pain Harold,MAYBE I SHOULD START A YOUTUBE CHANNEL OH LOOK MY MOST VIEWED VIDEO HAS 7 VIEWS AND I ONLY WATCHED IT 7 TIMES,50,1,0
Hide the Pain Harold,A COUPLE HOURS AND NO NOTIFICATIONS MAYBE I SHOULD GET A JOB,7907,79,87
Hide the Pain Harold,MY WIFE AND I WERE HAPPY FOR 20 YEARS THEN WE MET,7264,95,13
Hide the Pain Harold,MY COMPUTER IS A HYPOCRITE IT KEEPS INSISTING I PROVE I'M NOT A ROBOT!,743,3,0
Hide the Pain Harold,HEY I HAVE MORE VIEWS THAN RAYDOG IN THE POLITICS SECTION,10,1,0
Hide the Pain Harold,WHAT'S THE DIFFERENCE BETWEEN A REPOST AND A BRILLIANT MEME LEADERBOARD POSITION,1383,11,1
Hide the Pain Harold,"I REALIZED,WHEN I EAT EGGS FOR BREAKFAST, I'M BASICALLY EATING CHICKEN POOP...",59,2,3
Hide the Pain Harold,MY WIFE SIGNED ME UP FOR A LOCAL MARATHON JUST BEFORE SHE WENT TO SYRIA?!,49,1,0
Hide the Pain Harold,LOOKS AT KIDS BROWSER HISTORY HONEY WHERE IS MY BELT,42,1,0
Hide the Pain Harold,MY DOCTOR SAYS THERES A CHANCE THAT I’LL DIE IN MY SLEEP HOPEFULLY I WILL FIND THAT OUT NEXT MORNING,891,9,0
Hide the Pain Harold,I WANTED A REAL MANS JOB WHERE I GET TO WORK WITHOUT A SHIRT NOW I PARTICIPATE IN CLINICAL STUDIES,44,1,0
When u think about it,"BIRTH CONTROL PILLS SHOULD BE MADE FOR MEN IT MAKES MUCH MORE SENSE TO UNLOAD A GUN, RATHER THAN SHOOT AT A BULLET PROOF VEST",7612,92,24
When u think about it,IF A MAN SPEAKS AND THERE IS NO WOMEN AROUND TO HEAR HIM IS HE STILL WRONG?,15708,113,20
When u think about it,COP : HOW ARE YOU TODAY? ME : I DONT KNOW ASK MY LAWYER,3127,39,1
When u think about it,SOMETIMES I USE WORDS I DON'T FULLY UNDERSTAND TO MAKE ME SOUND MORE PHOTOSYNTHESIS,809,11,1
When u think about it,WHEN YOU EAT AT A BUFFET THE WAITERS SHOULD TIP YOU,302,7,0
When u think about it,YOU CAN’T DIE IF YOU ARE ALREADY DIED,172,3,0
When u think about it,"FRUITS=NATURE'S CANDY
     PIZZA=NATURE'S VEGETABLES+CHEESE+BREAD VEGETABLES+CHEESE+BREAD IS HEALTHIER THAN CANDY PIZZA IS HEALTHIER THAT FR",499,4,2
When u think about it,KILLING DOZENS OF SPIDERS IN YOU'RE HOUSE HAVE FUN WITH SNEAKY DISEASE RIDDEN MOSQUITO'S FLYING AROUND YOU'RE HOME,45,2,0
When u think about it,"ALWAYS REMEMBER:

YOU COULD SPEND YOUR LIFE ACHIEVING GREATNESS AND FULFILMENT YET WILL ALWAYS BE REMEMBERED FOR THAT ONE MISTAKE.

RISE ABO",71,2,0
When u think about it,DON’T NEED TO PAY ANY FEDERAL TAXES IF THE GOVERNMENT STAYS SHUT DOWN,902,2,0
When u think about it,THERE CAN'T BE SCHOOL SHOOTINGS IF THERE IS NO SCHOOL,109,2,0
When u think about it,YOUR IDENTITY CAN'T BE STOLEN ONLINE IF ALL YOU DO ONLINE IS MAKE MEMES,5667,53,16
When u think about it,MY ROLL IS SAFE BECAUSE I THINK ABOUT IT,73,1,1
When u think about it,CANT GET FIRED IF YOU DONT HAVE A JOB,36,1,0
When u think about it,"BIRTH CONTROL PILLS SHOULD BE MADE FOR MEN IT MAKES MUCH MORE SENSE TO UNLOAD A GUN, RATHER THAN SHOOT AT A BULLET PROOF VEST",7612,92,24
When u think about it,IF A MAN SPEAKS AND THERE IS NO WOMEN AROUND TO HEAR HIM IS HE STILL WRONG?,15708,113,20
When u think about it,COP : HOW ARE YOU TODAY? ME : I DONT KNOW ASK MY LAWYER,3127,39,1
When u think about it,SOMETIMES I USE WORDS I DON'T FULLY UNDERSTAND TO MAKE ME SOUND MORE PHOTOSYNTHESIS,809,11,1
When u think about it,WHEN YOU EAT AT A BUFFET THE WAITERS SHOULD TIP YOU,302,7,0
When u think about it,YOU CAN’T DIE IF YOU ARE ALREADY DIED,172,3,0
When u think about it,"FRUITS=NATURE'S CANDY
     PIZZA=NATURE'S VEGETABLES+CHEESE+BREAD VEGETABLES+CHEESE+BREAD IS HEALTHIER THAN CANDY PIZZA IS HEALTHIER THAT FR",499,4,2
When u think about it,KILLING DOZENS OF SPIDERS IN YOU'RE HOUSE HAVE FUN WITH SNEAKY DISEASE RIDDEN MOSQUITO'S FLYING AROUND YOU'RE HOME,45,2,0
When u think about it,"ALWAYS REMEMBER:

YOU COULD SPEND YOUR LIFE ACHIEVING GREATNESS AND FULFILMENT YET WILL ALWAYS BE REMEMBERED FOR THAT ONE MISTAKE.

RISE ABO",71,2,0
When u think about it,DON’T NEED TO PAY ANY FEDERAL TAXES IF THE GOVERNMENT STAYS SHUT DOWN,902,2,0
When u think about it,THERE CAN'T BE SCHOOL SHOOTINGS IF THERE IS NO SCHOOL,109,2,0
When u think about it,YOUR IDENTITY CAN'T BE STOLEN ONLINE IF ALL YOU DO ONLINE IS MAKE MEMES,5667,53,16
When u think about it,MY ROLL IS SAFE BECAUSE I THINK ABOUT IT,73,1,1
When u think about it,CANT GET FIRED IF YOU DONT HAVE A JOB,36,1,0
When u think about it,YOU CANT GET KICKED OUT OF SCHOOL IF YOU KICK YOURSELF OUT,34,1,0
When u think about it,YOU DON’T NEED TO TAKE SPECIAL PREP FOR A COLONOSCOPY IN MEXICO IF YOU JUST DRINK THEIR WATER.,15,1,0
When u think about it,"WHEN YOU ARE WITH YOUR SQUAD AND THERE'S ONE THAT FARTS A LOT WITH DISREGARD FOR HOW OTHERS FEEL ABOUT IT, SO WHENEVER YOU GUYS ARE PLAYING ",116,1,0
When u think about it,CAN'T GET SUSPENDED IF YOU DON'T GO TO SCHOOL,128,1,0
When u think about it,"IF YOU KEEP YOU'RE CIRCLE SMALL, THE JOINT COMES BACK FASTER",62,1,0
When u think about it,WE WOULD ALL BE HAPPY IF YOU GOT IN THE BIN,49,1,0
When u think about it,THEY DON'T CALL IT IMGFLIP FOR NOTHING,5217,75,12
When u think about it,CANT FAIL AT SCHOOL IF YOU DONT GO,87,1,0
When u think about it,YOU CAN'T GET HIT WIT FLOWERS IF YOU DON GIT HER NUN,79,1,0
When u think about it,CAN'T BREAK NEW YEARS RESOLUTION IF YOU DON'T MAKE ONE,4503,47,4
When u think about it,"TODAY'S PRO TIP:  IF YOU GLUE A DEAD WASP TO YOUR PALM, YOU CAN SMACK YOUR BOSS ON THE BACK OF HIS HEAD AS HARD AS YOU WANT, AND ACT LIKE YO",9744,119,20
When u think about it,CAN'T DIE IF YOU DON'T HAVE A LIFE,225,2,1
When u think about it,SHE CAN'T YELL AND SCREAM AND THROAT PUNCH YOU IF YOU KEEP YOUR FANTASIES ABOUT HER SISTER TO YOURSELF,1667,14,0
